Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Jamaica,JAM,1991,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2051
Jamaica,JAM,1990,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2051
Jamaica,JAM,1989,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2051
Jamaica,JAM,1988,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2051
Jamaica,JAM,1987,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2051
Jamaica,JAM,1986,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2051
Jamaica,JAM,1985,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2051
Jamaica,JAM,1984,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2051
Jamaica,JAM,1983,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2051
Jamaica,JAM,1982,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2051
Jamaica,JAM,1981,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2051
Jamaica,JAM,1980,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2051
Jamaica,JAM,1979,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2051
Jamaica,JAM,1978,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2051
Jamaica,JAM,1977,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2051
Jamaica,JAM,1976,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2051
Jamaica,JAM,1975,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2051
Jamaica,JAM,1974,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2051
Jamaica,JAM,1973,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2051
Jamaica,JAM,1972,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2051
Jamaica,JAM,1971,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2051
Jamaica,JAM,1970,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2051
Jamaica,JAM,1969,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2051
Jamaica,JAM,1968,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2051
Jamaica,JAM,1967,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2051
Jamaica,JAM,1966,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2051
Jamaica,JAM,1965,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2051
Jamaica,JAM,1964,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2051
Jamaica,JAM,1963,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2051
Jamaica,JAM,1962,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2051
Jamaica,JAM,1961,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2051
Jamaica,JAM,2023,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1140.4
Jamaica,JAM,2022,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1162.4
Jamaica,JAM,2021,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1118
Jamaica,JAM,2020,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1114.3
Jamaica,JAM,2019,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1125.8
Jamaica,JAM,2018,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1148.5
Jamaica,JAM,2017,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1162.5
Jamaica,JAM,2016,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1090.1
Jamaica,JAM,2015,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1143.1
Jamaica,JAM,2014,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1138.7
Jamaica,JAM,2013,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1200.3
Jamaica,JAM,2012,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1282.8
Jamaica,JAM,2011,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1356.4
Jamaica,JAM,2010,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1266.9
Jamaica,JAM,2009,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1315.7
Jamaica,JAM,2008,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1294.2
Jamaica,JAM,2007,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1222.2
Jamaica,JAM,2006,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1228.9
Jamaica,JAM,2005,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1255.9
Jamaica,JAM,2004,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1185.4
Jamaica,JAM,2003,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1230.3
Jamaica,JAM,2002,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1179.8
Jamaica,JAM,2001,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1209.1
Jamaica,JAM,2000,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1146.8
Jamaica,JAM,1999,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1220.5
Jamaica,JAM,1998,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1149.6
Jamaica,JAM,1997,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1159.8
Jamaica,JAM,1996,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1374.5
Jamaica,JAM,1995,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1362.3
Jamaica,JAM,1994,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1405.8
Jamaica,JAM,1993,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1572.8
Jamaica,JAM,1992,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1493.5
Jamaica,JAM,1991,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1285.1
Jamaica,JAM,1990,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1115.7
Jamaica,JAM,1989,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1295.7
Jamaica,JAM,1988,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1603.1
Jamaica,JAM,1987,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1355.8
Jamaica,JAM,1986,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1359
Jamaica,JAM,1985,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1856.8
Jamaica,JAM,1984,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2041.5
Jamaica,JAM,1983,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1907.9
Jamaica,JAM,1982,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1569
Jamaica,JAM,1981,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1655.2
Jamaica,JAM,1980,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1785.2
Jamaica,JAM,1979,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1560.1
Jamaica,JAM,1978,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1699.7
Jamaica,JAM,1977,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2156.8
Jamaica,JAM,1976,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1844.4
Jamaica,JAM,1975,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1871.1
Jamaica,JAM,1974,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1552.6
Jamaica,JAM,1973,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1158
Jamaica,JAM,1972,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1106.2
Jamaica,JAM,1971,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1282.8
Jamaica,JAM,1970,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1368
Jamaica,JAM,1969,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1236.4
Jamaica,JAM,1968,Cereal yield (kg per hectare),AG.YLD.CREL.KG,932.9
Jamaica,JAM,1967,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1221.2
Jamaica,JAM,1966,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1065.8
Jamaica,JAM,1965,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1244.8
Jamaica,JAM,1964,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1227.3
Jamaica,JAM,1963,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1105.7
Jamaica,JAM,1962,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1042.2
Jamaica,JAM,1961,Cereal yield (kg per hectare),AG.YLD.CREL.KG,868.3
Jamaica,JAM,2024,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.38581813054415
Jamaica,JAM,2023,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.29897160435092
Jamaica,JAM,2022,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.69418617103882
Jamaica,JAM,2021,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.00753132739669
Jamaica,JAM,2020,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.76731178461616
Jamaica,JAM,2019,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.90817004443178
Jamaica,JAM,2018,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.59566903085149
Jamaica,JAM,2017,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,5.63139063640052
Jamaica,JAM,2016,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,6.22844979056863
Jamaica,JAM,2015,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,6.18152374482186
Jamaica,JAM,2014,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.18835617241287
Jamaica,JAM,2013,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.81898294324016
Jamaica,JAM,2012,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.79145695894721
Jamaica,JAM,2011,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.19599317121359
Jamaica,JAM,2010,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.4052035043033
Jamaica,JAM,2009,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.00285728105842
Jamaica,JAM,2008,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,10.0413036123443
Jamaica,JAM,2007,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,6.34318590681939
Jamaica,JAM,2006,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,7.06060472344707
Jamaica,JAM,2005,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,5.67333342894728
Jamaica,JAM,2004,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,5.49763452709418
Jamaica,JAM,2003,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,7.2479637433656
Jamaica,JAM,2002,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.56630894573429
Jamaica,JAM,2001,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,6.26989738675835
Jamaica,JAM,2000,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.65960017463684
Jamaica,JAM,1999,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,5.34147521194183
Jamaica,JAM,1998,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.66556082099311
Jamaica,JAM,1997,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.85356222176268
Jamaica,JAM,1996,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.83529866886737
Jamaica,JAM,1995,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.54769563682143
Jamaica,JAM,1994,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.44886099843129
Jamaica,JAM,1993,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.43196537407347
Jamaica,JAM,1992,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.02776431872453
Jamaica,JAM,1991,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.24386907297879
Jamaica,JAM,1990,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.00291270335979
Jamaica,JAM,1989,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.29627254459442
Jamaica,JAM,1988,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-0.313451552358751
Jamaica,JAM,1987,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.62457806679125
Jamaica,JAM,1986,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-0.166996449444444
Jamaica,JAM,1985,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-0.428522654770816
Jamaica,JAM,1984,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.513994869134901
Jamaica,JAM,1983,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-0.516679880216784
Jamaica,JAM,1982,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-0.479733344250708
Jamaica,JAM,1981,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-0.386031958393789
Jamaica,JAM,1980,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.03382149965431
Jamaica,JAM,1979,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-1.08863096011403
Jamaica,JAM,1978,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-1.00585063932545
Jamaica,JAM,1977,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-0.298486047405004
Jamaica,JAM,1976,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-0.0202289727128383
Jamaica,JAM,1975,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.14652084508583
Jamaica,JAM,1974,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.28414435902186
Jamaica,JAM,1973,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.84591661781266
Jamaica,JAM,1972,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,5.19959349593496
Jamaica,JAM,1971,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,11.3776442854585
Jamaica,JAM,1970,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,11.5396626308158
Jamaica,JAM,2023,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.7
Jamaica,JAM,2022,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Jamaica,JAM,2021,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Jamaica,JAM,2020,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.7
Jamaica,JAM,2019,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.9
Jamaica,JAM,2018,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.2
Jamaica,JAM,2017,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.4
Jamaica,JAM,2016,Access to electricity (% of population),EG.ELC.ACCS.ZS,96.6
Jamaica,JAM,2015,Access to electricity (% of population),EG.ELC.ACCS.ZS,94.9
Jamaica,JAM,2014,Access to electricity (% of population),EG.ELC.ACCS.ZS,93.3
Jamaica,JAM,2013,Access to electricity (% of population),EG.ELC.ACCS.ZS,93.9
Jamaica,JAM,2012,Access to electricity (% of population),EG.ELC.ACCS.ZS,93.1
Jamaica,JAM,2011,Access to electricity (% of population),EG.ELC.ACCS.ZS,91.1
Jamaica,JAM,2010,Access to electricity (% of population),EG.ELC.ACCS.ZS,92.2
Jamaica,JAM,2009,Access to electricity (% of population),EG.ELC.ACCS.ZS,91
Jamaica,JAM,2008,Access to electricity (% of population),EG.ELC.ACCS.ZS,92
Jamaica,JAM,2007,Access to electricity (% of population),EG.ELC.ACCS.ZS,89.4
Jamaica,JAM,2006,Access to electricity (% of population),EG.ELC.ACCS.ZS,88.7
Jamaica,JAM,2005,Access to electricity (% of population),EG.ELC.ACCS.ZS,88
Jamaica,JAM,2004,Access to electricity (% of population),EG.ELC.ACCS.ZS,87.2
Jamaica,JAM,2003,Access to electricity (% of population),EG.ELC.ACCS.ZS,86.5
Jamaica,JAM,2002,Access to electricity (% of population),EG.ELC.ACCS.ZS,86.7
Jamaica,JAM,2001,Access to electricity (% of population),EG.ELC.ACCS.ZS,87.7
Jamaica,JAM,2000,Access to electricity (% of population),EG.ELC.ACCS.ZS,84.4
Jamaica,JAM,1999,Access to electricity (% of population),EG.ELC.ACCS.ZS,84.554112
Jamaica,JAM,1998,Access to electricity (% of population),EG.ELC.ACCS.ZS,82.8191757202148
Jamaica,JAM,1997,Access to electricity (% of population),EG.ELC.ACCS.ZS,82.0294036865234
Jamaica,JAM,1996,Access to electricity (% of population),EG.ELC.ACCS.ZS,85.706045
Jamaica,JAM,1995,Access to electricity (% of population),EG.ELC.ACCS.ZS,80.4382934570313
Jamaica,JAM,1994,Access to electricity (% of population),EG.ELC.ACCS.ZS,79.638313293457
Jamaica,JAM,1993,Access to electricity (% of population),EG.ELC.ACCS.ZS,78.836296081543
Jamaica,JAM,1992,Access to electricity (% of population),EG.ELC.ACCS.ZS,78.0329208374023
Jamaica,JAM,1991,Access to electricity (% of population),EG.ELC.ACCS.ZS,77.2288665771484
Jamaica,JAM,1990,Access to electricity (% of population),EG.ELC.ACCS.ZS,70.334586
Jamaica,JAM,2021,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Jamaica,JAM,2020,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Jamaica,JAM,2019,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Jamaica,JAM,2018,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Jamaica,JAM,2017,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Jamaica,JAM,2016,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Jamaica,JAM,2015,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Jamaica,JAM,2014,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Jamaica,JAM,2013,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Jamaica,JAM,2012,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Jamaica,JAM,2011,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Jamaica,JAM,2010,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Jamaica,JAM,2009,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Jamaica,JAM,2008,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Jamaica,JAM,2007,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Jamaica,JAM,2006,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Jamaica,JAM,2005,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Jamaica,JAM,2004,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Jamaica,JAM,2003,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Jamaica,JAM,2002,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Jamaica,JAM,2001,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Jamaica,JAM,2000,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Jamaica,JAM,1999,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Jamaica,JAM,1998,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Jamaica,JAM,1997,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Jamaica,JAM,1996,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Jamaica,JAM,1995,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Jamaica,JAM,1994,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Jamaica,JAM,1993,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Jamaica,JAM,1992,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Jamaica,JAM,1991,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Jamaica,JAM,1990,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Jamaica,JAM,2022,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2.68078396035143
Jamaica,JAM,2021,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,3.19222761970854
Jamaica,JAM,2020,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,3.17946302402261
Jamaica,JAM,2019,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,3.46136668155427
Jamaica,JAM,2018,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,4.06725744149057
Jamaica,JAM,2017,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,3.51758793969849
Jamaica,JAM,2016,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2.72062185642433
Jamaica,JAM,2015,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,3.12954876273654
Jamaica,JAM,2014,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,3.29776915615907
Jamaica,JAM,2013,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2.79181708784597
Jamaica,JAM,2012,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,3.63068045203174
Jamaica,JAM,2011,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,3.57142857142857
Jamaica,JAM,2010,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,3.60788037028246
Jamaica,JAM,2009,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,3.25884543761639
Jamaica,JAM,2008,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,3.75296912114014
Jamaica,JAM,2007,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2.66844563042028
Jamaica,JAM,2006,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2.22133012177171
Jamaica,JAM,2005,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2.04796550794934
Jamaica,JAM,2004,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,1.85672717195511
Jamaica,JAM,2003,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,1.63727959697733
Jamaica,JAM,2002,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,1.35563888087684
Jamaica,JAM,2001,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,0.901442307692308
Jamaica,JAM,2000,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,1.74084165909779
Jamaica,JAM,1999,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,1.81391712275215
Jamaica,JAM,1998,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,1.84585492227979
Jamaica,JAM,1997,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,1.8701122067324
Jamaica,JAM,1996,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,1.8335430523099
Jamaica,JAM,1995,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,1.804850535815
Jamaica,JAM,1994,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,1.89321420974261
Jamaica,JAM,1993,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,1.70373876005679
Jamaica,JAM,1992,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2.1636408853519
Jamaica,JAM,1991,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,4.52403393025448
Jamaica,JAM,1990,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,3.58014646053702
Jamaica,JAM,2022,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,53.7508447848614
Jamaica,JAM,2021,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,58.8248901226
Jamaica,JAM,2020,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,58.4314649081488
Jamaica,JAM,2019,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,25.7034390352836
Jamaica,JAM,2018,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,21.5405589638718
Jamaica,JAM,2017,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,18.7300137048881
Jamaica,JAM,2016,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,2.81207133058985
Jamaica,JAM,2015,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Jamaica,JAM,2014,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Jamaica,JAM,2013,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Jamaica,JAM,2012,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Jamaica,JAM,2011,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Jamaica,JAM,2010,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Jamaica,JAM,2009,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Jamaica,JAM,2008,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Jamaica,JAM,2007,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Jamaica,JAM,2006,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Jamaica,JAM,2005,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Jamaica,JAM,2004,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Jamaica,JAM,2003,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Jamaica,JAM,2002,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Jamaica,JAM,2001,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Jamaica,JAM,2000,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Jamaica,JAM,1999,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Jamaica,JAM,1998,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Jamaica,JAM,1997,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Jamaica,JAM,1996,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
